issueCount,codingDeliverablesHoursTotal,teamDistribution,standardDeviationCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,helpHoursTotal,nonCodingDeliverablesHoursStandardDeviation,commitMessageLengthStandardDeviation,nonCodingDeliverablesHoursTotal,averageNonCodingDeliverablesHoursAverageByStudent,teamMemberResponseCount,lateIssueCount,averageUniqueCommitMessagePercentByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,commitCount,standardDeviationCommitCountByWeek,standardDeviationMeetingHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageCommitCountByStudent,standardDeviationHelpHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByWeek,standardDeviationCommitMessageLengthTotalByWeek,standardDeviationInPersonMeetingHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,teamMemberCount,averageInPersonMeetingHoursTotalByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,inPersonMeetingHoursStandardDeviation,averageMeetingHoursTotalByStudent,standardDeviationUniqueCommitMessagePercentByWeek,standardDeviationResponsesByWeek,averageHelpHoursTotalByStudent,inPersonMeetingHoursAverage,averageCommitMessageLengthTotalByWeek,averageCodingDeliverablesHoursAverageByStudent,meetingHoursAverage,meetingHoursTotal,averageMeetingHoursAverageByWeek,averageMeetingHoursAverageByStudent,averageMeetingHoursTotalByWeek,averageResponsesByStudent,averageHelpHoursTotalByWeek,codingDeliverablesHoursStandardDeviation,teamLeadGender,commitMessageLengthAverage,averageCodingDeliverablesHoursTotalByWeek,meetingHoursStandardDeviation,commitMessageLengthTotal,standardDeviationMeetingHoursTotalByStudent,helpHoursAverage,standardDeviationMeetingHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationResponsesByStudent,standardDeviationHelpHoursAverageByWeek,averageHelpHoursAverageByWeek,femaleTeamMembersPercent,standardDeviationMeetingHoursAverageByStudent,averageUniqueCommitMessageCountByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageNonCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByWeek,uniqueCommitMessagePercent,nonCodingDeliverablesHoursAverage,inPersonMeetingHoursTotal,onTimeIssueCount,averageCommitCountByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,codingDeliverablesHoursAverage,averageInPersonMeetingHoursAverageByStudent,averageResponsesByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessageCountByWeek,averageInPersonMeetingHoursTotalByWeek,averageHelpHoursAverageByStudent,helpHoursStandardDeviation,standardDeviationCommitCountByStudent,uniqueCommitMessageCount,averageCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,SE Process grade
1,134.28571499999998,0,12.495824,4.124129,2.342196,46.957143,1.7499630000000002,125.720955,81.07142900000002,1.819048,44,0,0.88398571,3.4607360000000003,0.943032,188,22.267392,0.906213,6.226671,37.6,0.7628689999999999,2.647646,1350.675598,0.8698299999999999,0.664346,6,19.785714,1.32943,1.541899,23.721429,0.245321,0.566558,9.391429,2.248377,2074.0,3.004365,2.695617,118.607143,2.790873,2.664286,13.178571,8.8,5.21746,4.280638,0,77.2234,14.920635,1.6753080000000002,14518,9.591461,1.067208,3.158062,1.897619,0.4,0.556549,1.094021,0.1667,1.026506,25.6,8.118259,16.214285999999998,3.149735,0.6755,1.842532,98.928572,1,26.8571,0.882393,3.051948,2.226984,4.8889,8.295561,18.5714,10.992064,1.070079,1.201245,32.499846000000005,127,26.857143,9.007937,2.628397,12.253779,6.842828,1
2,136.35714299999998,0,14.969525,11.094523,3.043651,44.714286,2.454053,79.306884,131.35714299999998,2.43254,54,1,0.8025875,9.106139,1.51769,185,14.572556,1.7761900000000002,6.950719,30.8333,0.538936,2.494921,1659.065324,0.6560590000000001,0.772302,6,27.392857,1.543567,1.937488,36.988095,0.154865,0.0,7.452381,3.043651,1542.5,2.525132,4.109788,221.92857200000003,4.109788,4.109788,24.65873,9.0,4.968254,3.595324,0,66.7027,15.150794,2.220003,12340,7.461969,0.8280420000000001,10.657137,2.43254,0.0,0.352622,0.8280420000000001,0.1667,0.829108,24.3333,5.904534,21.892857,2.525132,0.7892,2.43254,164.35714299999995,1,23.125,1.849087,2.525132,3.043651,6.0,11.85261,18.625,18.261905,0.8280420000000001,0.8610610000000001,46.312045,146,22.726191,14.595238,2.1157310000000003,13.892102,4.850427,0
3,80.85714300000002,0,5.685022,4.952623,2.605357,56.285714,1.450272,49.224529,80.64285699999998,1.6939810000000002,49,0,0.78295714,4.141595,0.768826,217,23.573593,0.764641,4.468791,36.1667,0.69909,1.248606,1394.164559,0.650742,0.569194,6,20.809524,0.557539,1.5842969999999998,22.130952,0.224869,1.342561,9.380952,2.548105,1313.5714,1.6150129999999998,2.709913,132.78571499999998,2.758069,2.6919310000000003,14.753968,8.1667,6.253968,1.969784,0,42.3733,8.984127,1.415685,9195,6.138207,1.148688,4.392468,1.628175,1.462494,0.551775,1.20291,0.1667,0.458547,26.0,7.666482000000001,13.440476,1.715344,0.7051,1.645773,124.857143,3,31.0,0.8704270000000001,1.650146,2.453902,5.4444,17.951181,22.4286,13.873016,1.087434,1.354416,31.656577,153,13.476191,8.960317,2.4688790000000003,5.8789760000000015,6.633591,1
2,157.928572,0,15.362882,3.90084,2.277778,47.642857,1.430723,48.404643,88.928572,1.681548,52,0,0.87672222,4.041452,0.757432,292,24.617569,0.8641700000000001,7.126618,58.4,0.595464,2.936697,2385.851526000001,0.693063,0.758551,6,19.5,1.854505,1.06362,22.333333,0.132374,0.41574,7.9404759999999985,2.25,2133.2222,3.012897,2.576923,134.0,2.6,2.56746,14.888889,8.6667,5.2936510000000006,4.285863,0,65.75,17.547619,1.158005,19199,5.939844,0.916209,4.759656,1.7079369999999998,0.471405,0.526829,0.932275,0.1667,0.6170220000000001,51.4,6.375175,14.821429,3.135714,0.8767,1.7101650000000002,117.0,2,32.4444,0.6409739999999999,3.037088,2.248016,5.7778,24.528643,28.8889,13.0,0.910053,0.982606,60.523053,256,26.321429,9.880952,2.725425,16.786158,5.386336,1
3,119.928572,0,5.853184,5.2328980000000005,2.546032,76.214286,1.598731,49.029866,139.928572,2.739749,51,0,0.87888889,3.585756,0.593069,133,15.626031,0.94696,5.878554,22.1667,0.652098,1.197914,691.923406,0.302582,0.636576,6,21.761905,1.0676139999999998,1.274434,33.202381,0.15904100000000002,0.471405,12.702381,2.5602240000000003,552.0,2.308862,3.906162,199.214286,3.876984,3.900132,22.134921,8.5,8.468254,2.627634,0,37.3534,13.325397,1.206002,4968,5.149866,1.494398,5.823699,2.741005,0.5,0.496554,1.499206,0.0,0.494132,17.6667,3.382042,23.321429,2.396561,0.797,2.743697,130.571429,3,14.7778,0.981196,2.351541,2.550595,5.6667,13.633655,12.1111,14.507937,1.473545,1.4747,16.677495999999998,106,19.988095,15.547619,2.761722,9.901764,6.119059,1
4,71.57142900000002,0,5.176476999999998,4.218267,1.829101,32.214286,1.3319299999999998,59.25969,87.785714,1.675761,52,0,0.9619625,3.022737,0.49262,96,14.465476,0.773368,3.439075,32.0,0.456341,1.020828,1231.432188,0.14658800000000002,0.329633,6,15.940476,0.719904,0.550266,21.742857,0.066774,0.6285390000000001,5.369048,1.839286,712.375,1.361111,2.508791,130.457143,2.499471,2.515079,14.495238,8.6667,3.579365,2.149442,0,59.3646,7.952381,0.8151010000000001,5699,3.221315,0.619505,4.56107,1.684392,0.471405,0.406479,0.642063,0.3333,0.393456,28.3333,1.166727,14.630952,1.430952,0.8854,1.688187,95.642857,4,12.0,0.743108,1.376374,1.843254,5.7778,11.84206,10.625,10.626984,0.617394,0.71562,23.720596,85,11.928571,9.753968,1.954541,6.546407,3.915436,0
1,170.928572,0,16.13929,5.128949,2.62585,50.357143,1.087331,72.654692,89.785714,1.42517,63,0,0.93455556,4.912961,0.701852,271,18.787966,0.7517699999999999,3.978781,38.7143,0.656338,2.305613,1358.8878619999996,0.187928,0.442087,7,23.632653,1.601975,0.62884,27.704082,0.060006,0.0,7.193878,2.62585,1889.0,2.713152,3.078231,193.928572,3.078231,3.078231,21.547619,9.0,5.595238,4.0127510000000015,0,62.7343,18.992064000000006,0.718068,17001,2.838826,0.79932,5.262389,1.42517,0.0,0.237121,0.79932,0.0,0.315425,36.4286,1.691355,12.826531,2.713152,0.9373,1.42517,165.428572,1,30.1111,0.732707,2.713152,2.62585,7.0,17.455410999999998,28.4444,18.380952,0.79932,0.932987,25.833059,254,24.418367,9.97619,1.65985,14.417779,5.907044,1
3,112.285715,1,3.767627,2.710059,3.407407,75.64285699999998,1.686507,44.605548,68.928572,2.55291,27,1,0.7934375,4.055936,1.351979,502,72.287188,1.558971,8.126201,83.6667,2.422365,1.255876,1781.0157170000002,0.273192,0.902911,3,30.666667,1.304874,1.539823,36.190476,0.239387,0.0,25.214286,3.407407,1989.375,4.15873,4.021164,108.571429,4.021164,4.021164,12.063492,9.0,8.404762,3.848289,0,31.7032,12.476191,1.755259,15915,4.034432,2.801587,4.676913,2.55291,0.0,1.193435,2.801587,0.0,0.44827,43.5,2.45873,22.976191,4.15873,0.5139,2.55291,92.0,2,62.75,0.903353,4.15873,3.407407,3.0,24.283482,32.75,10.222222,2.801587,3.4427510000000003,86.64230400000002,258,37.428572,7.65873,3.580306,11.743865,21.801283,1
4,72.07142900000002,1,11.229943,4.99607,1.953042,10.857143,2.54874,31.151821,61.228572,2.267725,27,0,0.73008571,1.515146,0.397999,266,37.271207,0.577282,9.906401,44.3333,0.294781,3.750489,1422.036539,0.638953,1.100711,3,17.619048,1.315488,2.112735,20.52381,0.249867,0.471405,3.619048,1.957672,1347.2857,2.669312,2.280423,61.571429,2.248016,2.280423,6.84127,9.0,1.206349,4.443133,0,35.4549,8.007937,1.116653,9431,6.182412,0.402116,2.310083,2.20291,0.0,0.289824,0.369709,0.3333,0.6869350000000001,27.5,5.750579,20.409524,2.650794,0.6053,2.267725,52.85714300000001,4,38.0,1.411722,2.669312,1.957672,3.0,24.769962,24.1429,5.8730160000000025,0.402116,0.726247,44.338346,161,24.02381,6.803175,1.061298,11.839392,2.653026,1
1,210.642858,0,15.937662,8.090716,2.505121,41.214286,2.33928,36.229072,119.642857,2.2375990000000003,53,0,0.8148,5.836405,1.049781,279,22.494444,1.195508,9.506211,46.5,0.840817,3.073366,1199.329978,0.631645,1.032982,6,21.369048,1.290951,1.343272,24.333333,0.230303,0.87489,6.8690479999999985,2.419137,1443.7778,3.939649,2.754717,146.0,2.815608,2.743221,16.222222,8.8333,4.579365,4.347532,1,46.5735,23.404762,1.375872,12994,4.609895,0.777628,7.184517,2.298564,0.372678,0.362476,0.800094,0.3333,0.454309,36.8333,6.048334,19.940476,4.18322,0.7885,2.257412,128.21428600000002,1,31.0,1.394883,3.974394,2.403439,5.8889,21.178839,25.1111,14.246032,0.770833,1.109042,13.744696,220,35.107143,13.293651,2.053547,12.132331,7.598158,1
2,132.28571399999998,0,20.182438,5.240019,2.139418,39.785714,1.161423,66.78751899999999,81.785714,1.614087,51,0,0.8473,5.551597,0.670692,254,34.755584000000006,0.723417,4.597104,42.3333,0.643015,2.890348,1090.95198,0.5872229999999999,0.574838,6,19.297619,1.087911,0.97311,21.071429,0.186588,1.154701,6.6309520000000015,2.270308,1227.3333,2.572421,2.478992,126.428572,2.354762,2.474372,14.047619,8.5,4.420635,4.450246,1,43.4882,14.698413,1.009852,11046,5.019689,0.780112,5.640898,1.544974,0.5,0.426822,0.7095239999999999,0.3333,0.537025,29.8333,4.958744,13.630952,2.321693,0.6929,1.603641,115.78571399999998,2,28.2222,0.902495,2.5938380000000003,2.277282,5.6667,18.385448,20.4444,12.865079,0.8027449999999999,0.960884,42.495751,176,22.047619,9.087302,3.205092,10.081527,5.098088,1
2,119.571429,0,13.767423,5.8406660000000015,2.154762,60.321429,1.811217,55.420022,94.928571,1.943122,49,0,0.97,17.636771,1.7997470000000002,97,10.457503,1.217474,9.565452,19.4,0.77822,1.583503,774.529444,1.447051,0.989546,6,20.994048,1.889167,6.180676,27.630952,0.079373,1.342561,10.053571,2.5707,726.125,2.376323,3.383382,165.78571399999996,3.244312,3.533069,18.420635,8.1667,6.702381,3.692975,0,59.8866,13.285714000000002,1.591575,5809,6.914002,1.23105,10.475727,1.930203,1.86339,0.637829,1.100044,0.1667,0.936356,18.2,14.134804,15.821429,2.137081,0.9381,1.937318,125.96428600000002,2,12.125,0.98379,2.440233,2.494709,5.4444,9.694554,11.375,13.996032,1.325397,1.220081,16.668533,91,19.928571,10.547619,6.263738,17.780885,5.952182,1
1,131.71428600000002,0,10.796218,5.913592,1.537302,41.442857,1.530964,64.189116,90.514286,1.93545,48,1,0.9417375,3.180293,0.559874,180,16.695808,1.038513,6.749074,30.0,0.504984,2.0180860000000003,897.421785,0.416891,0.6577069999999999,6,12.404762,1.570263,0.800391,24.059524,0.065951,0.471405,6.907143,1.5505950000000002,1121.125,2.846561,3.0074400000000003,144.35714299999995,2.976455,3.043651,16.039683,8.0,4.604762,3.193146,1,49.8278,14.634921,1.109412,8969,7.739753,0.8633930000000001,5.999727,1.86328,2.236068,0.447407,0.860582,0.8333,0.517939,26.8333,3.475293,15.085714,2.708466,0.8833,1.885714,74.42857099999998,0,22.5,1.054451,2.744048,1.637566,5.3333,14.696407,20.375,8.269841,0.8785709999999999,0.892151,22.642144,159,21.952381,10.057143,2.310883,14.588323,4.844583,1
1,111.142857,0,8.149482,2.460804,2.2616400000000003,31.921429,0.983194,35.068755,59.25,1.097222,54,1,0.92655714,12.90562,2.148182,92,7.623808,2.19283,5.129601999999998,15.3333,0.240879,1.357121,295.618687,2.142405,0.569956,6,20.380952,2.187732,5.483905,25.238095,0.087489,0.471405,5.320238,2.26455,633.1429,2.058201,2.804233,151.428572,2.808069,2.804233,16.825397,9.0,3.546825,3.372367,0,48.1739,12.349206,5.451937,4432,18.746833,0.591138,13.178259,1.110714,0.0,0.24317,0.587434,0.0,2.082981,13.3333,19.281643,9.875,2.05873,0.8696,1.097222,122.28571399999998,0,13.1429,0.449845,2.058201,2.26455,6.0,5.921252,11.7143,13.587302,0.591138,0.610112,16.679995,80,18.52381,6.5833330000000005,1.490872,19.689584,2.167911,0
2,37.571429,1,3.815934,5.193364,2.81746,32.5,2.793842,35.291819,59.714286,2.594104,24,0,0.8288875,5.613911,2.358993,202,20.160295,2.231881,10.904866,33.6667,0.403872,1.902129,640.405816,0.156927,1.437745,3,21.738095,1.086494,2.245269,26.261905,0.135934,0.666667,10.833333,2.717262,743.125,1.597222,3.282738,78.785714,3.321429,3.290297,8.753967999999999,8.0,3.611111,3.5529230000000003,0,29.4307,4.174603,2.2149080000000003,5945,2.537027,1.354167,5.7231190000000005,2.345238,0.816497,1.831555,1.481481,0.3333,0.206233,26.1667,2.542384,19.904762,1.8002650000000002,0.7624,2.488095,65.214286,2,25.25,1.7361919999999995,1.565476,2.716128,2.6667,16.896745000000006,20.0,7.246032,1.381189,2.006824,30.307681,154,12.52381,6.634921,3.619222,8.169408,2.843021,1
0,110.142857,0,9.261765,4.438488,3.264286,36.857143,1.264355,96.974069,69.35714300000001,1.733929,40,0,0.8904875,7.0177429999999985,1.403549,272,21.494185,1.4557719999999998,1.915778,54.4,0.26597,1.852353,2194.665792,0.673988,0.239472,5,26.114286,0.696419,1.358078,28.142857,0.10767,0.0,7.371428999999999,3.264286,2693.75,2.753571,3.517857,140.71428600000002,3.517857,3.517857,17.589285999999998,8.0,4.607143,2.61235,0,79.2279,13.767857,1.2686110000000002,21550,3.384237,0.921429,7.278861,1.733929,0.0,0.404503,0.921429,0.2,0.42303,46.0,5.391906,13.871429,2.753571,0.8382,1.733929,130.571429,0,34.0,0.887698,2.753571,3.264286,5.0,16.998162,28.75,16.321429000000002,0.921429,0.6245,33.862072999999995,228,22.028571,8.669642999999999,2.022514,5.5713550000000005,2.127756,1
0,84.85714300000002,0,9.113544,3.814283,1.687963,31.642857,1.4442549999999998,19.076041,51.857143,1.239286,38,0,0.97952222,4.77907,0.7902680000000001,159,12.884099,0.743988,6.5288059999999986,31.8,0.624201,2.444359,375.609727,1.364761,0.700991,5,13.1,2.085466,1.901896,16.857143,0.030828,0.916246,6.328571,1.723684,505.6667,2.872619,2.218045,84.285714,2.209788,2.3920630000000003,9.365079,7.6,3.5158730000000005,3.117838,0,28.6226,9.428571,1.458569,4551,6.532806,0.832707,3.827998000000001,1.3589950000000002,2.3323810000000003,0.37449,0.81045,0.0,0.872635,30.4,3.752985,10.371429,2.275661,0.956,1.364662,65.5,0,17.6667,0.880127,2.233083,2.130754,4.2222,11.794537,17.0,7.277778,0.986706,0.902156,36.350516,152,16.971429,5.7619050000000005,2.0630040000000003,2.702078,3.288074,1
1,53.0,0,12.915591,14.908052,2.500893,32.5,1.985831,43.467957,78.0,2.489286,33,0,0.66031667,7.940206,0.2427570000000001,195,21.12463,0.203086,6.06344,27.8571,1.340005,2.773482,539.639283,0.965792,1.610671,7,11.928571,1.498613,1.127745,12.0,0.241222,2.947457,4.642857,2.530303,953.3333,1.567857,2.545455,84.0,2.474451,2.614286,21.0,4.7143,8.125,3.590302,0,29.3333,13.25,0.882177,5720,2.345208,0.984848,9.246621,2.059547,0.451754,0.366413,1.081593,0.0,0.773542,14.4286,3.005098,11.142857,2.241071,0.4923,2.363636,83.5,1,32.5,0.957507,1.606061,2.621429,8.25,8.394774,16.8333,20.875,1.078571,1.573862,27.75622700000001,96,7.571428999999997,19.5,1.43069,7.50442,5.282818,0
1,57.5,0,10.77961,10.942577,1.35974,19.5,2.137772,27.986274,83.0,2.4214290000000003,34,0,0.81672857,5.830952,0.259207,82,5.921252,0.256622,7.679817,16.4,0.464999,1.582496,209.810702,0.268594,1.556979,7,7.142857000000001,2.532515,0.527775,11.428571,0.172592,3.2496150000000004,2.785714,1.470588,316.4286,1.858333,2.352941,80.0,2.269805,2.32381,16.0,4.8571,3.9,3.686252,0,27.0122,11.5,0.712591,2215,3.416646,0.573529,8.455767,2.450974,0.638877,0.226122,0.658604,0.2857,0.512065,13.4,1.7261490000000002,11.857143,1.531494,0.8171,2.441176,50.0,1,11.7143,0.631842,1.6911759999999998,1.466667,6.8,5.345225,10.0,10.0,0.564286,0.654536,16.847552,67,8.214286,16.6,1.827567,10.10607,2.296848,1
1,50.0,0,11.280514,8.100926,1.854167,19.0,2.641892,55.748226,88.0,3.0125,28,0,0.88927778,4.158951,0.223413,203,12.410668,0.216827,12.026591,33.8333,0.832166,1.940074,719.013676,0.288675,2.342708,6,8.75,1.099218,0.45562,9.5,0.12537,1.7320509999999998,3.166667,1.875,1094.6667,1.7625,2.035714,57.0,2.025,2.025,14.25,4.6667,4.75,2.633671,0,48.532,12.5,0.399298,9852,1.5,0.678571,4.1003050000000005,3.183333,0.471405,0.129636,0.65,0.0,0.152069,29.0,2.036132,14.666667000000002,2.0,0.8473,3.142857,52.5,1,22.5556,1.1815129999999998,1.785714,1.85,7.0,10.381608,19.6667,13.125,0.65,0.983927,16.035551,172,8.333333,22.0,2.193741,5.550275,4.179979,1
1,23.0,0,4.188078,5.151699,1.2380950000000002,22.5,0.793025,48.64798,43.0,1.416667,30,0,0.91258889,4.478839,0.322705,291,22.36068,0.903684,2.339278,48.5,0.277958,0.686129,1589.46535,0.191586,0.328718,6,6.5,0.6755260000000001,0.571548,14.75,0.081539,2.898275,3.75,1.3,1953.1111,0.7694439999999999,2.95,88.5,2.762381,2.966667,17.7,5.0,4.5,1.108553,0,60.4055,4.6,1.2473299999999998,17578,2.268443,0.75,10.684568,1.416667,0.57735,0.390852,0.782381,0.0,0.434613,44.1667,1.118034,7.166667,0.6628569999999999,0.9038,1.433333,39.0,1,32.3333,0.365148,0.766667,1.302778,6.0,20.629596,29.4444,7.8,0.752778,0.615765,51.393093,263,3.833333,8.6,3.316625,3.387067,1.406829,1
1,95.5,0,13.690873000000002,9.728309,2.462222,26.5,2.621755,13.092696,77.0,2.7555560000000003,25,0,0.88398333,8.817029,1.25819,68,11.542193,1.007395,9.633564,13.6,0.819765,2.285646,237.390443,0.738032,1.742568,6,11.333333,2.406891,1.6436540000000002,11.333333,0.18161,2.529822,4.416667,2.72,231.3333,3.425,2.72,68.0,2.373333,2.672222,13.6,4.1667,5.3,3.895844,0,20.4118,19.1,2.362541,1388,5.374838,1.06,9.420191,2.76,1.213352,0.524247,1.024444,0.0,0.779937,12.0,5.34374,12.833333,3.206667,0.8529,3.08,68.0,1,11.3333,1.346997,3.82,2.6222220000000003,5.0,11.231157,10.1667,13.6,1.041667,1.19432,16.847552,58,15.916667000000002,15.4,3.108054,13.090762,3.678957,0
3,38.0,0,6.0199669999999985,8.514693,1.151667,21.75,1.643168,102.823271,75.0,2.436111,30,1,0.8405,4.012481,0.14263399999999998,264,6.78233,0.265707,5.909033,44.0,0.6471520000000001,1.259383,1814.462883,0.214087,1.034606,6,5.8333330000000005,1.111406,0.488763,12.333333,0.149833,3.521363,3.625,1.166667,4272.6667,1.269444,2.466667,74.0,2.371667,2.458333,14.8,5.0,4.35,2.22011,0,97.1061,7.6,0.884433,25636,3.184162,0.725,9.211949,2.748333,0.57735,0.278887,0.625,0.1667,0.490252,37.0,1.674979,12.5,1.27,0.8295,2.5,35.0,2,44.0,0.7009989999999999,1.266667,1.15,6.0,9.504385,37.0,7.0,0.734722,1.049504,52.47221500000001,219,6.3333330000000005,15.0,3.4409300000000003,5.617433,3.200749,0
3,39.0,0,2.44949,7.83023,1.723611,30.5,2.458521,38.317999,76.5,2.616667,28,0,0.91136667,4.339899,0.21465,244,20.738823,0.57618,8.503675999999999,48.8,1.0247700000000002,0.795169,1433.42985,0.519949,1.257201,6,7.983333,0.959476,1.032798,15.333332999999998,0.133163,2.285218,5.0833330000000005,1.7107139999999998,1488.4444,1.302778,3.285714,92.0,3.3194440000000003,3.2111110000000003,15.333332999999998,4.6667,5.0833330000000005,2.147911,0,54.9016,6.5,2.084931,13396,8.324996,1.089286,7.581044,2.739583,0.745356,0.737003,1.204861,0.1667,1.342595,43.4,2.265993,12.75,1.684028,0.8811,2.732143,47.9,3,27.1111,2.379253,1.392857,1.741667,4.6667,19.911533,24.4444,7.983333,1.194444,1.587077,32.871872,215,6.5,12.75,4.334135,5.251983999999998,3.983473000000002,1
8,5.0,1,0.8366600000000001,15.318616,3.078667,8.75,11.161157,77.07445,73.5,5.183333,14,3,0.69021667,12.305869,4.0444580000000006,214,29.572885,5.592072,16.009112,30.5714,0.566176,0.343188,2164.069835,3.391795,3.092284,3,15.1,0.339935,7.435494999999999,21.0,0.171846,1.32665,2.916667,3.235714,1700.5,0.333333,4.5,63.0,4.423667,5.079167,12.6,4.6667,1.75,0.515079,0,47.6776,1.0,11.286259,10203,22.456439000000003,0.625,16.981254,10.793333,0.471405,0.32914,0.583333,0.0,5.7343660000000005,18.0,13.011021,24.5,0.433333,0.5748,5.25,45.3,5,35.6667,17.108664,0.357143,3.578333,2.8,16.190704,22.1667,9.06,0.583333,0.822398,24.662621,123,1.666667,14.7,1.457738,1.699673,2.830881,0
2,17.4,1,3.516746,1.323584,1.90625,2.9,0.992636,56.921673,20.9,1.676667,13,0,0.97083333,2.678036,0.582123,79,13.837349,0.629853,2.206556,15.8,0.206774,1.200889,694.7994309999997,0.643234,0.642201,3,8.5,0.402741,1.027722,9.066667,0.065219,0.433013,0.966667,1.961538,956.5,1.31,2.092308,27.2,2.04375,2.038333,6.8,4.3333,0.725,1.837029,0,72.6456,4.35,0.94581,5739,3.282614,0.223077,2.728553,1.627083,0.471405,0.129301,0.2125,0.0,0.498771,14.2,3.741657,6.966667,1.3875,0.8987,1.607692,25.5,2,13.1667,0.461556,1.338462,1.9,3.25,11.647603,12.0,6.375,0.226667,0.346197,8.352245,71,5.8,5.225,0.4956060000000001,2.209072,0.817856,0
12,62.5,1,9.176056,7.782031,3.266667,32.0,2.7379,51.295036,71.0,4.411111,16,2,0.8421875,5.2,1.123487,101,14.15042,2.578544,4.109609,16.8333,0.427164,3.156299,580.542796,1.247219,0.442496,3,17.666667,0.8340000000000001,1.927393,31.333333000000003,0.151118,1.6,10.666667,3.3125,460.75,3.833333,5.875,94.0,5.466667,5.944444,18.8,5.3333,6.4,5.09969,0,36.495,12.5,2.712817,3686,5.557777,2.0,11.070682,4.566667,0.471405,0.8055359999999999,1.866667,0.0,1.3205870000000002,13.3333,6.128259,23.666667,3.733333,0.7723,4.4375,53.0,10,12.625,0.81377,3.90625,3.333333,3.2,12.132086,10.25,10.6,1.988889,1.0,14.252679999999998,78,20.833333,14.2,4.029888,6.510675,2.624669,0
5,13.0,1,2.817801,4.393177,3.183333,14.5,1.806464,52.876229,40.0,3.058333,13,2,0.5006,3.605551,0.409607,316,28.275431,0.595352,5.572751,52.6667,0.36799,0.929307,1148.68658,0.32808400000000004,1.28717,3,14.166667000000002,0.510446,0.8461540000000001,15.5,0.231345,1.0198040000000002,4.8333330000000005,3.269231,1106.125,1.033333,3.5769230000000003,46.5,3.45,3.591667,9.3,4.3333,2.9,1.091928,0,28.0032,2.6,0.8736780000000001,8849,2.12132,1.115385,4.04475,3.066667,0.471405,0.67082,1.25,0.0,0.478859,22.0,1.178511,13.333332999999998,0.858333,0.4051,3.076923,42.5,3,39.5,1.143095,1.0,3.291667,2.6,15.455076000000002,17.125,8.5,1.125,0.788227,36.169355,128,4.3333330000000005,8.0,1.280625,1.885618,1.433721,0
3,351.785715,0,31.145302,10.714514,1.834513,113.228571,2.11593,80.273341,140.571429,2.057612,65,2,0.7486875,8.118086,1.0392860000000002,268,33.365401,1.158288,12.427717,38.2857,1.129622,3.826188,1468.932515,0.225325,1.056999,7,17.295918,3.4510650000000003,1.466469,23.826531,0.154858,2.418677,16.17551,1.862637,1782.625,5.174124,2.565934,166.78571399999996,2.476364,2.528592,16.678570999999998,9.2857,11.322857,8.764385,0,53.2127,35.178571000000005,2.135637,14261,8.209702,1.7419779999999998,10.723199,1.939156,1.277753,0.836332,1.66138,0.1429,0.654774,27.0,3.615328,20.081633,5.475357,0.6866,2.162637,121.071429,1,33.5,0.816105,5.412088,1.856627,6.5,21.254044,23.375,12.107143,1.748691,2.043188,35.08241,184,50.255102,14.057143,7.8423479999999985,36.631286,10.19239,1
4,185.142857,0,15.730148000000002,4.983872,1.888234,115.71428600000002,1.939892,23.004273,143.14285700000005,1.994779,69,1,0.67714286,5.870755,1.143106,226,20.519776,1.032892,15.740734,37.6667,0.9161,2.004499,781.4840929999997,0.411481,1.367161,7,16.94898,1.775191,1.554344,23.34693900000001,0.247743,2.256103,16.530611999999998,1.7194619999999998,1016.4286,2.592971,2.36853,163.428571,2.479571,2.333586,16.342857000000002,9.8571,11.571429,3.742219,0,31.4823,18.514286,1.684311,7115,7.628054,1.6770189999999998,7.095328,2.168923,0.989743,0.491061,1.7661360000000002,0.1429,0.624479,29.5,4.438553,20.44898,2.761724,0.7788,2.074534,118.642857,3,32.2857,0.555403,2.68323,1.719269,6.9,19.357011,26.1429,11.864286,1.609954,1.580175,48.681505,176,26.44898,14.314286,3.804535,20.076592,10.702705,0
